TCGA-18-3406-01A,TCGA-18-3407-01A,TCGA-18-3408-01A,TCGA-18-3409-01A,TCGA-18-3410-01A,TCGA-18-3411-01A,TCGA-18-3412-01A,TCGA-18-3414-01A,TCGA-18-3415-01A,TCGA-18-3416-01A,TCGA-18-3417-01A,TCGA-18-3419-01A,TCGA-18-3421-01A,TCGA-18-4083-01A,TCGA-18-4086-01A,TCGA-18-4721-01A,TCGA-18-5592-01A,TCGA-18-5595-01A,TCGA-21-1070-01A,TCGA-21-1071-01A,Gene_ID
0,0.0203421795171858,0.0440443327060212,0.335025838321693,0,0.00848688896549117,0.00891709473605305,0.0102069428692571,0.0129261744442701,0.0132121114268512,0,0,0,0.0862402758207441,0,0,0.0093471722592526,0,0.0401209172008775,0,ABCC12
0.212756083403638,0.861875983967079,0.981560432296056,0.554539737818984,0.399116393444799,0.854713822769531,0.527470750458581,0.306145559308774,1.8395565437543,2.09115819298597,0.408277085153046,0.290306435424914,0.192825403552391,0.678432533796153,0.718262976950933,1.64413316063422,0.307778227058191,1.12697285625777,0.808096688783534,7.20842556678611,ABCC2
1.0176369030495,4.8221641742232,4.74883688592658,3.15752883990666,3.31516043338676,4.27016261578805,3.95543370500274,2.68551411498376,3.37656822542571,4.39150653772388,3.25903138991504,1.41759601296667,1.58827688922783,1.76443108693754,5.1575126715426,3.47814347326819,6.51062018787685,6.65181805391634,3.49046744387077,6.5270578207547,ABCC3
2.52692015125163,2.7827440363952,5.55381818533189,3.22840313448117,4.29150778771783,3.96690107533619,3.78221982794041,3.30980191825453,3.29369418606432,2.69750695855478,3.94777835165881,1.25374728450582,2.58990727002324,4.77150531594949,3.98517250780299,3.75389330309407,3.08966763043294,3.40064722052283,3.17774242633969,3.99080967623255,ABCC4
3.87768536323535,7.03868748124791,9.40178467811484,3.30015301757195,4.35504446361246,6.44131415482898,7.97302859283413,5.38743492194232,6.72257941365935,8.1005093894564,4.84333569130022,5.40325408621587,5.51852884448747,7.03198289185295,6.8192479322543,7.82475067203971,6.92547373570348,7.75855902704968,8.64344424153214,6.77287933332874,ABCC5
0.311968051031716,0.838346736521231,1.44588558172038,0.641083552712065,0.176195094863408,0.150299708101682,0.656450606305339,0,0.875937296466376,2.08590049036947,0,0.376290383337052,0,2.14698099722323,0.415109632227579,1.14685069600919,0.679874147746623,1.24153514179572,1.43253187873812,0.40261304298717,ABCC5-AS1
0.527070335512661,2.06073915785768,1.19931113514902,1.50695731705993,0.406210108531565,0.659559272910899,0.799667583915953,0.583807882779664,0.727267010734912,0.882525672787199,0.966208951574222,0.288890061222083,0.630125852324381,1.15620243192264,0.784001360102201,1.00460925325259,0.872552996245098,1.4453559190957,1.11589886665539,1.77757752220378,ABCC6
0.0942360698457656,0.0210532520540752,0.245617352756384,0.00992040959306388,0.0277202583559274,0.193077821546367,0.00619028907206984,0.0210532520540752,0.0528331997629446,0,0,1.16208110338238,0.0352015957185661,0.777787904273548,0.324925784055321,0.421479157103307,0.019346088804812,0.46602668781373,0.0483757045389763,0.0840642647884746,ABCC8
1.91953077638729,2.29351763041742,2.16880246870228,2.91804269472788,3.1569790138501,0.888616627068146,1.20920379679368,2.96426923671084,1.47181175596813,1.40130279234911,1.63872261435253,1.07915620661764,2.1644966804939,1.745710621988,1.3469285314581,1.80756100662918,0.790104741346454,1.44201456555989,1.51480398557177,1.87617311443746,ABCC9
2.04942166633415,3.34426039498542,2.94485844580754,3.20056712708042,3.47326739592964,3.00236048101265,3.28702895733093,4.3271484082987,4.18807645582011,3.9732990098282,3.16840135238727,4.30343007588121,2.51838406352878,3.02497562293279,3.21378274658459,3.42531159015353,4.15620243192264,4.06214762214641,4.33175536891126,3.80216219090841,ABCD1
0.782492440107821,0.486971744370407,0.84799690655495,0.338224719989013,1.08644410868531,0.345055675179296,0.260146126508967,0.457331625485014,0.742006210866736,1.96017805757888,0.254594043033141,1.09288396567848,0.560714954474479,1.10151561549124,0.667574265975019,1.16671544496642,0.33388165946809,0.215492229990981,0.959992661708717,0.553950241062938,ABCD2
3.56318254127989,4.5740106554151,4.65829147154647,5.06190145608958,4.62276639898627,4.85291272070304,4.59522316224478,5.06191009420616,4.21817668985993,4.47808521329143,3.53290289622418,5.12398479229096,4.44032769210082,4.20574438506276,4.60583801749506,3.90742910124232,3.78188423454149,5.12397651796434,4.11372549943981,4.64173675741045,ABCD3
2.80797308747771,3.26534687483121,3.60516242366465,4.01220214307636,3.2870141770581,3.22025255500074,3.89978468278466,3.60119730992693,3.48580033378251,3.76814196980537,2.94180119196526,3.0001983569314,3.07674720099801,3.39596762857139,2.89499233096951,3.49125024446365,3.70121634485929,3.37384306291831,3.55998119415983,3.42928119333566,ABCD4
4.67326242796239,5.18450644175794,6.09167021839211,5.9319666520627,6.342574300803,5.77610398807317,5.15281212830676,6.09021830165332,5.3171918961986,5.95834854876224,4.79553839215827,5.59869272852667,6.00787496916867,5.98187319785132,5.22363106145135,5.34711993660706,5.20209247120367,6.14610123555934,4.95982578505309,5.47932758280766,ABCE1
5.20411723522453,6.46622577184139,5.75549384097763,6.36921519412574,6.54453484356596,4.88231534920554,5.83908030323681,6.32116867678268,5.81918533116852,6.10915993896111,5.74829215727196,6.30288928903991,4.36388593834013,6.27279585445891,6.16926762395411,5.93847870298023,6.90156444491197,6.77505976247753,5.8870085374212,6.73462427517798,ABCF1
2.25577262910388,3.60465255572293,3.39870607451041,3.8097025428657,4.00110864573156,4.53853195580646,4.07673865126341,4.03521039518817,3.25102218969847,4.08328145844349,4.03386345186628,4.23572705983806,3.68646691059644,4.31996469421647,3.70446255271564,3.67970528310771,3.78988571740715,3.15532827729476,3.46654881696455,3.65602721817585,ABCF2
0,0.0922074380970889,0.253989266230787,0.409146505919631,0.176960992089442,0.0392787953513676,0,0.0469799081444094,0.0593552776164212,0,0,0.0529722748139887,0.093154487907083,0.0453031679565722,0,0,0,0,0.0465609057577412,0,ABCF2P1
4.21581059173039,6.2026527966713,7.18342894842899,5.45116824254277,5.53195530505107,5.91256125042858,6.34047681565417,5.93647069445531,6.15988344325941,6.18012597544872,5.56539915724483,6.30650650879618,5.16183529305828,6.68106127098828,6.02080663846603,7.57402276943558,5.97510737596857,6.55090528077188,4.72599194336695,6.43547524955378,ABCF3
3.21960223202713,3.49103212960929,5.46080807978797,4.43518184943815,5.33324839554842,5.09976227909941,4.77843463699059,5.11955123481634,4.33336648278604,5.70959116588607,3.77797722190926,4.92242146782909,5.47189302458085,4.33203475758314,4.22928027905873,5.44749654666539,3.57907150736194,4.39736488547838,4.34331543000181,4.28899338552076,ABCG1
